anime_id,mal_id,title,english_title,japanese_title,user_preferred_title,type,episodes,duration,status,source,season,season_year,studios,main_studios,genres,tags,rating,score,mean_score,scored_by,rank,popularity,popularity_rank,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,country_of_origin,is_licensed,hashtag,cover_image_large,cover_image_color,banner_image,trailer_site,trailer_id,main_characters,main_staff,streaming_sites,is_adult,synonyms,site_url,updated_at,collected_at,data_source
1207,1207.0,Wata no Kuni Hoshi,The Star of Cottonland,綿の国星,Wata no Kuni Hoshi,MOVIE,1.0,96,FINISHED,MANGA,WINTER 1984,1984,Mushi Production,Mushi Production,Adventure;Drama;Fantasy,Nekomimi;Shoujo;Kemonomimi;Female Protagonist;Family Life;Philosophy;Urban;Heterosexual;Homeless,,64.0,66,0,0,3055,0,3055,61,48,1155,30,33,1789,1984-02-11,1984-02-11,,,"After two-month-old kitten Chibi-neko is abandoned by her former owners, she is found by 18-year-old Tokio. Although his mother is allergic to cats and has a great fear of them, she agrees to let him keep the kitten because she fears he is becoming too withdrawn after failing his university entrance exams. Chibi-neko soon falls in love with Tokio.<br><br> In her own mind, Chibi-neko is a small human who speaks in human words, although people only ever seem to hear her meow, and she believes that all humans were once kittens like her. A stray cat tells Chibi-neko of a paradise called Cottonland, where dreams can come true.<br><br> (Source: Wikipedia)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx1207-YMCmETpgZhkC.jpg,#c9e45d,https://s4.anilist.co/file/anilistcdn/media/anime/banner/1207-qOw6U7QNhB9a.jpg,,,Chibi-Neko Suwano;Tokio Suwano;Raphael;Buchi-Neko Suzuki;Fumiko Suwano,Yumiko Ooshima (Original Creator);Shinichi Tsuji (Director);Katsumi Aoshima (Character Design);Kazusuke Yoshihara  (Art Director);Masaaki Fujita (Director of Photography),,False,,https://anilist.co/anime/1207,1755350862,2025-08-17T04:33:26.897408+00:00,anilist
2672,2672.0,Doraemon: Nobita no Makai Daibouken,Doraemon: Nobita's Great Adventure in the World of Magic,ドラえもん のび太の魔界大冒険,Doraemon: Nobita no Makai Daibouken,MOVIE,1.0,98,FINISHED,,WINTER 1984,1984,,,Fantasy,,,67.0,69,0,0,1638,0,1638,10,37,1285,26,46,244,1984-03-17,1984-03-17,,,"Having dreamed of being in a world of magic, Nobita and Doraemon used the what-if-telephone-booth gadget to turn the world into one that is based on magic instead of science. Little did they know that demons exist and threaten this magical world. <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2672.jpg,#f1bb35,,,,Nobita Nobi;Doraemon;Shizuka Minamoto;Suneo Honekawa;Takeshi Gouda,F. Fujio Fujiko (Original Creator);Yasuo Urakami (Sound Director),,False,,https://anilist.co/anime/2672,1755343956,2025-08-17T04:33:26.897438+00:00,anilist
3162,3162.0,Makiba no Shoujo Katri,Katri,牧場の少女カトリ,Makiba no Shoujo Katri,TV,49.0,25,FINISHED,OTHER,WINTER 1984,1984,Nippon Animation,Nippon Animation,Adventure;Drama;Slice of Life,Historical;Foreign;Rural;Work;Classic Literature;Female Protagonist;Kids,,66.0,70,0,0,1559,0,1559,21,67,481,55,71,885,1984-01-08,1984-12-23,,,"This series tells the story of 9 year-old Katri, a  girl who lives on a farm in Finland with her grandparents. Katri's mother has been away in Germany for three years.  The farm is not doing well, so to help support her family, she goes to work on a neighboring farm. Katri faces many struggles and challenges.",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/3162.jpg,#4386e4,https://s4.anilist.co/file/anilistcdn/media/anime/banner/3162-Ew8n143Ulz9J.jpg,,,Katri Ukonniemi;Pekka;Martti Halme;Gunilla,Auni Nuolivaara (Original Story);Hiroshi Saitou (Director);Noboru Takano (Character Design);Taisaburou Abe (Art Director);Tooru Fuyuki (Music),,False,Katri Girl of the Meadows;World Masterpiece Theater;WMT;Das Mädchen von der Farm;Katoli,https://anilist.co/anime/3162,1755375395,2025-08-17T04:33:26.897474+00:00,anilist
3021,3021.0,Yume Senshi Wingman,Wingman,夢戦士ウイングマン,Yume Senshi Wingman,TV,47.0,23,FINISHED,MANGA,WINTER 1984,1984,Toei Animation,Toei Animation,Action;Comedy;Romance,Super Power;Nudity;Slapstick;Henshin;Superhero;School;Love Triangle,,62.0,66,0,0,1251,0,1251,26,103,280,63,63,742,1984-02-07,1985-02-26,,,"Hirono Kenta is your average geeky Junior High School student. His childhood obsession has always been Tokusatsu and Anime. In fact, he fancies himself as a ""Hero of Justice"" and often is seen running around in a makeshift costume of his own design called ""Wing Man."" Most of his fellow classmates thinks he`s just a crazy ""otaku"", but his childhood friend Ogawa Miku thinks he`s a noble spirit.<br><br> One day as Hirono is walking to school, a beautiful and voluptuous girl, literally drops out of the sky and into his life.<br><br> Hirono, bewildered by the event, none-the-less takes the girl to his home to recuperate (this is his duty as a ""Hero of Justice""). He also keeps the ""Dream Note"" so that he can transpose his favorite ""Wing Man"" costume designs into it.<br><br> Later, Hirono is confronted by the girl who reveals herself to be Yume Aoi, Princess of the Dreamscape called Botoreem. Her domain has been conquered by the power mad despot, Rimeru and his armies of monstrous ""Seed Men"".",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx3021-bs3eQdhySVV0.jpg,#50a1f1,,,,Kenta Hirono,Masakazu Katsura (Original Creator);Tomoharu Katsumata (Director);Keiichi Oku (Music);Sukehiro Tomita (Script);Kazuo Yokoyama (Planning),,False,,https://anilist.co/anime/3021,1755165948,2025-08-17T04:33:26.897509+00:00,anilist
6636,6636.0,Chou Kousoku Galvion,Super High Speed Galvion,超攻速ガルビオン,Chou Kousoku Galvion,TV,22.0,25,FINISHED,ORIGINAL,WINTER 1984,1984,Kokusai Eigasha,,Action;Mecha,Cars;Military;Police;Episodic,,58.0,62,0,0,988,0,988,10,51,283,33,56,565,1984-02-03,1984-04-29,,,"Super High Speed Galvion features mecha designs by Ohata Koichi (of Gunbuster fame). In the 23rd century billionaire Midoriyama Rei creates a secret organization called Circus to combat a hidden group called Shadow that is taking over the world. When she can't find qualified pilots for Circus' main mecha, the Galvion, she cuts a deal with two convicts, Mu and Maya, to lead the fight against Shadow.",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx6636-B6cJus0tnRL8.png,#f1a150,https://s4.anilist.co/file/anilistcdn/media/anime/banner/6636-dvjmtYsAXKUH.jpg,,,Maya;Mu;Rei Midoriyama;Remi;Inka,Akira Shigino (Director);Tsunehisa Itou (Series Composition);Yoshihisa Tagami (Character Design);Kouichi Oohata (Mechanical Design);Shouichirou Sugiura (Art Director),,False,Galvion;Cho Kosoku Galvion,https://anilist.co/anime/6636,1755338348,2025-08-17T04:33:26.897545+00:00,anilist
4813,4813.0,Lolita Anime,Lolita Anime,ロリータアニメ,Lolita Anime,OVA,6.0,30,FINISHED,,WINTER 1984,1984,Wonder Kids,,Hentai,Parody;Anthology;Flat Chest;Episodic;Bondage;Rape;Yuri;LGBTQ+ Themes;Nudity;Cunnilingus,,42.0,43,0,0,821,0,821,8,28,304,41,36,412,1984-02-21,1985-05-25,,,"The first ever hentai OVA, Lolita Anime was released in early 1984. Some of the episodes featured parodies of other famous anime characters (i.e. Lum). The series' main focus was bondage.<br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/4813.jpg,#e4bb5d,,,,David;Miu,,,True,Wonder Magazine Series,https://anilist.co/anime/4813,1755341175,2025-08-17T04:33:26.897583+00:00,anilist
121536,25033.0,Chiisana Koi no Monogatari: Chitchi to Sally Hatsukoi no Shiki,,小さな恋のものがたり チッチとサリー初恋の四季,Chiisana Koi no Monogatari: Chitchi to Sally Hatsukoi no Shiki,SPECIAL,1.0,71,FINISHED,MANGA,WINTER 1984,1984,TBS,,Romance;Slice of Life,Shoujo;Iyashikei;School,,55.0,59,0,0,523,0,523,7,22,217,10,20,254,1984-03-20,1984-03-20,,,"Tiny schoolgirl Chiiko develops a crush on older boy Sally and believes herself to be his girlfriend, although Sally is already involved in a love triangle with a girl called Tonko. <br><br> (Source: The Anime Encyclopedia)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b121536-4fFVXM4wyOPu.jpg,#5da1e4,,,,Chiiko Ogawa;Satoshi Murakami;Yamashita;Tonko;Chitchi's mother,Chikako Mitsuhashi (Original Creator);Toshio Hirata (Director);Katsuji Misawa  (Director of Photography);Etsuji Yamada (Sound Director);Tsuneo Tominaga (Assistant Episode Director),,False,"Little Love Story: Chitchi and Sally, The Four Seasons of First Love",https://anilist.co/anime/121536,1755269151,2025-08-17T04:33:26.897619+00:00,anilist
3644,3644.0,Uchiyama Aki,,内山亜紀,Uchiyama Aki,OVA,3.0,22,FINISHED,,WINTER 1984,1984,Nikkatsu,,Hentai,Nudity;Female Protagonist;Anthology;Flat Chest;Rape;Masturbation;Futanari;Fellatio;Cunnilingus;Scissoring,,41.0,41,0,0,510,0,510,8,26,253,28,33,170,1984-12-15,1985-01-10,,,"Lolita Anime is made on base of manga by Aki Uchiyama<br><br> Lolita Anime Vol.1 : Uchiyama Aki no Obyoki Aki-chan<br> Lolita Anime Vol.2 : Milk Nomi Ningyo<br> Lolita Anime Vol.3 : Uchiyama Aki no Omorashi Gokko<br><br> *there is another series titled ""Lolita Anime"", but it is made a little bit earlier<br>",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/3644.jpg,#f1bb5d,,,,Aki Uchiyama,,,True,Lolita Anime (Nikkatsu Video),https://anilist.co/anime/3644,1755342174,2025-08-17T04:33:26.897646+00:00,anilist
8799,8799.0,OKAWARI-BOY Starzan S,,OKAWARI-BOY スターザンS,OKAWARI-BOY Starzan S,TV,34.0,25,FINISHED,ORIGINAL,WINTER 1984,1984,Tatsunoko Production,,Action;Adventure;Sci-Fi,,,64.0,74,0,0,408,0,408,5,27,163,14,37,167,1984-01-07,1984-08-25,,,"On planet Kirakira live two tribes: Senobi and Robot. Senobi, quiet and peacefully set, settle down in the forest. Robot comes from the desert and starts war to take control of afforested grounds. A young hero coming from Senobi tries to appease the whole situation.<br>",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx8799-DdIoTOJJAxof.jpg,#f18628,,,,,Takao Koyama (Series Composition);Kikuko Tada (Art Director);Takao Koyama (Script);Masayuki Kojima (Episode Director);Masakazu Higuchi (Episode Director),,False,Transforming Boy Starzan S;Okawari-Boy Starzan-S,https://anilist.co/anime/8799,1755337274,2025-08-17T04:33:26.897676+00:00,anilist
5600,5600.0,Little El Cid no Bouken,Adventures of Little El Cid,リトル・エル・シドの冒険,Little El Cid no Bouken,TV,26.0,20,FINISHED,ORIGINAL,WINTER 1984,1984,Nippon Animation,,Adventure,Kids;Historical,,46.0,51,0,0,284,0,284,0,20,101,7,40,116,1983-12-23,1984-03-12,,,A boy named Rui Diaz De Vivar wants to become a knight. To do so he must travel the king of Castilla.,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/5600.jpg,#e4ae5d,,,,,Fumio Kurokawa (Director);Junzou Nakajima (Producer);Seiji Okuda (Script);Cristina D'Avena (Theme Song Performance (Italian; OP)),,False,Ritoru Eru Shido no Boken;Mały rycerz El Cid,https://anilist.co/anime/5600,1754015063,2025-08-17T04:33:26.897703+00:00,anilist
8523,8523.0,Sukeban Shoukai Cutie Lemon,,スケ番商会 キューティレモン,Sukeban Shoukai Cutie Lemon,OVA,3.0,24,FINISHED,,WINTER 1984,1984,,,Hentai,School;Delinquents;Nudity;Bondage;Ensemble Cast;Rape;Cunnilingus;Female Protagonist;Sex Toys,,35.0,31,0,0,231,0,231,0,6,107,8,22,88,1984-12-22,1988-07-16,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8523.jpg,#e4c91a,https://s4.anilist.co/file/anilistcdn/media/anime/banner/8523-9fjfPCGAC6tr.jpg,,,,,,True,,https://anilist.co/anime/8523,1755160571,2025-08-17T04:33:26.897728+00:00,anilist
17619,17619.0,Souya Monogatari,,宗谷物語,Souya Monogatari,TV,21.0,25,FINISHED,,WINTER 1984,1984,Kokusai Eigasha,,Adventure;Drama,Historical;Ships,,,37,0,0,216,0,216,0,10,49,7,29,121,1984-02-07,1984-06-26,,,"The Souya is a Japanese museum ship that previously served as an icebreaker and patrol boat, and was the first Japanese ship to take part in an Antarctic research expedition.<br><br> The anime tells the adventures of the ship and its crew.",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/17619.jpg,#1a86e4,,,,,Geki Katsumata (Art Director),,False,Soya Monogatari,https://anilist.co/anime/17619,1754980201,2025-08-17T04:33:26.897752+00:00,anilist
5541,5541.0,The Satisfaction,,,The Satisfaction,OVA,1.0,21,FINISHED,,WINTER 1984,1984,,,Hentai,Nudity;Female Protagonist;Rape;Demons;Cunnilingus;Fellatio;Bondage;Blackmail;Body Horror;School,,36.0,32,0,0,212,0,212,0,7,108,9,17,71,1984-12-15,1984-12-15,,,"Reiko is tormented by a nightmare of a demonic figure having his way with her. Soon after, this nightmare seems to have become a reality. <br><br> (Source: AniDB) ",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/5541.jpg,#e4c95d,,,,,,,True,,https://anilist.co/anime/5541,1755163310,2025-08-17T04:33:26.897786+00:00,anilist
170,170.0,SLAM DUNK,Slam Dunk,SLAM DUNK,SLAM DUNK,TV,101.0,23,FINISHED,MANGA,FALL 1993,1993,Toei Animation;TV Asahi;Funimation;Animax,Toei Animation,Comedy;Drama;Slice of Life;Sports,Basketball;Shounen;School;Primarily Male Cast;Male Protagonist;Ensemble Cast;Delinquents;Educational,,83.0,83,0,132,63477,0,63477,2726,5856,24599,3776,1989,27257,1993-10-16,1996-03-23,,,"Hanamichi Sakuragi, an entering Shohoku high school freshman holds a record for being rejected by 50 girls during middle school. His nearly 2 meters height and bright red hair causes most students to write him off as a delinquent. <br><br> One day, a girl named Haruko Akagi approaches Hanamichi without any fear. When she asks Hanamichi: ""do you like basketball?"" Hanamichi falls head over heels for the girl of his dreams. Without missing a beat, Hanamichi tells her he loves basketball, and the two head to the gymnasium where Hanamichi learns about the slam dunk. He also learns of Rukawa, one of the country&rsquo;s top basketball prospects, also a freshman at Shohoku.<br><br> (Source: Funimation)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx170-cmD8A0vZsp6g.jpg,#ae4328,https://s4.anilist.co/file/anilistcdn/media/anime/banner/n170-Doo7vqAXRJ3p.jpg,,,Hanamichi Sakuragi;Kaede Rukawa;Ryouta Miyagi;Hisashi Mitsui;Takenori Akagi,Takehiko Inoue (Original Creator);Nobutaka Nishizawa (Assistant Director);Masaki Satou (Character Design);Youko Ikeda (Assistant Episode Director);Nobutaka Nishizawa (Chief Animation Director),Crunchyroll;iQ;Bilibili TV;WeTV;YouTube;Netflix,False,スラムダンク;슬램덩크;灌篮高手;灌籃高手;สแลมดังก์,https://anilist.co/anime/170,1755404168,2025-08-17T04:33:26.897834+00:00,anilist
666,666.0,JoJo no Kimyou na Bouken,JoJo's Bizarre Adventure,ジョジョの奇妙な冒険,JoJo no Kimyou na Bouken,OVA,6.0,35,FINISHED,MANGA,FALL 1993,1993,APPP,APPP,Action;Adventure;Drama;Horror;Supernatural,Shounen;Super Power;Vampire;Primarily Male Cast;Body Horror;Male Protagonist;Urban Fantasy;Desert;Foreign;Gore,,72.0,73,0,0,39408,65,39408,694,2696,20324,1029,1178,14181,1993-11-19,1994-11-18,,," Kujo Jotaro is a normal, popular Japanese high-schooler, until he thinks that he is possessed by a spirit, and locks himself in prison. After seeing his grandfather, Joseph Joestar, and fighting Joseph's friend Muhammad Abdul, Jotaro learns that the ""Spirit"" is actually Star Platinum, his Stand, or fighting energy given a semi-solid form. Later, his mother gains a Stand, and becomes sick. Jotaro learns that it is because the vampire Dio Brando has been revived 100 years after his defeat to Jonathan Joestar, Jotaro's great-great-grandfather. Jotaro decides to join Joseph and Abdul in a trip to Egypt to defeat Dio once and for all. <br>",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx666-kYzXvKlUbeMP.jpg,#e4d635,https://s4.anilist.co/file/anilistcdn/media/anime/banner/666-emK2J3PsdHb2.jpg,,,Joutarou Kuujou;Jean-Pierre Polnareff;Joseph Joestar;Noriaki Kakyouin;Mohammed Avdol,Hirohiko Araki (Original Creator);Hiroyuki Kitakubo (Director);Junichi Hayama (Character Design);Satoshi Shishido (Mechanical Design);Youichi Nangou (Art Director),,False,JoJo's Bizarre Adventure OVA 1,https://anilist.co/anime/666,1755404192,2025-08-17T04:33:26.897875+00:00,anilist
531,531.0,Bishoujo Senshi Sailor Moon R: THE MOVIE,Sailor Moon R: The Movie,美少女戦士セーラームーンＲ THE MOVIE,Bishoujo Senshi Sailor Moon R: THE MOVIE,MOVIE,1.0,61,FINISHED,MANGA,FALL 1993,1993,Toei Animation;Madman Entertainment;Viz Media;TV Asahi,Toei Animation,Action;Drama;Fantasy;Mahou Shoujo;Romance,Magic;Found Family;Space;Shoujo;Aliens;Primarily Female Cast;Henshin;Space Opera;Unrequited Love;Super Power,,74.0,74,0,0,13176,0,13176,263,175,10094,66,75,2766,1993-12-05,1993-12-05,,,When Mamoru was little he gave a rose to a little boy named Fiore. Fiore promised that one day he would bring Mamoru lots of flowers. Now Fiore has come back to earth but his intentions are not merely to fulfil a promise... <br><br> (Source: Anime News Network),JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx531-FCc5IMkzRlrU.jpg,#ffe443,https://s4.anilist.co/file/anilistcdn/media/anime/banner/531-vUUNbB8EcmXU.jpg,youtube,OdTp0qVOmKo,Usagi Tsukino;Ami Mizuno;Rei Hino;Makoto Kino;Minako Aino,Naoko Takeuchi (Original Creator);Kunihiko Ikuhara (Director);Takuya Igarashi (Assistant Director);Kazuko Tadano (Character Design);Junichi  Taniguchi  (Art Director),Amazon Prime Video;Crunchyroll;YouTube;Netflix,False,"Sailor Moon R: The Promise of the Rose;Sailor Moon R: Dangerous Flowers;Sailor Moon R - The Movie - La promessa della rosa;Sailor Moon, le film: La Fleur Maléfique;Sailor Moon R: Czarodziejka z Księżyca – Film kinowy",https://anilist.co/anime/531,1755364968,2025-08-17T04:33:26.897923+00:00,anilist
1520,1520.0,Black Jack,Black Jack,ブラック・ジャック,Black Jack,OVA,10.0,50,FINISHED,MANGA,FALL 1993,1993,Animax;Tezuka Productions;Central Park Media,Tezuka Productions,Action;Adventure;Drama;Mystery;Supernatural,Medicine;Episodic;Work;War;Foreign;Environmental;Male Protagonist;Primarily Adult Cast;Drugs;Seinen,,76.0,77,0,77,12092,0,12092,288,622,3851,449,290,6880,1993-12-21,2000-07-25,,,"In the medical profession, there is a name spoken in hushed tones, of an unlicensed genius physician who can save lives&mdash;for a price. His name is Black Jack, and he is a dashing, moody figure, caped in black, a Harlock of medicine, a man who lives by no rules other than his own&mdash;and the Hippocratic Oath. A man who would defy the will of God himself in the name of preserving life. <br><br> (Source: AnimeNfo)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/1520-4AFl8cpVoRQU.jpg,#e4aea1,https://s4.anilist.co/file/anilistcdn/media/anime/banner/1520-oPXf4wHTanw2.jpg,youtube,C3B4fPGLy3k,Kuroo Hazama;Pinoko;Kiriko;Crossword;Sayuri,Osamu Tezuka (Original Creator);Osamu Dezaki (Director);Akio Sugino (Character Design);Hirokata Takahashi (Director of Photography);Akio Sugino (Animation Director),RetroCrush;Tubi TV,False,Black Jack OVA;Black Jack Final;Black Jack (1993),https://anilist.co/anime/1520,1755404192,2025-08-17T04:33:26.897966+00:00,anilist
